case_path	generator_sha256	packaged_sha256	packaging_transform	archive_member	archive_byte_match	pair_byte_match	origin	source_pin	source_locator	license_basis
RTL/deps/MMIOBridgeEntry.sv	2e42acb5aec9768a50a0c344826efd82b103b455be86de5a2947c5de45e4c999	1a9a2f964a6aa9082169c4623566ff316a89f95adcaced6d8a974ac379a2b39b	trim-extra-eof-newline	./MMIOBridgeEntry.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/MMIOBridge.scala:69:7	Mulan-PSL-2.0
RTL/deps/MMIOBridgeEntry_2.sv	9ef3866571120ad0f22a887e81ef9c4f890984a88edac34ff002f7c7df36fd5f	12fe6c610e6e9d534fb07f52e9b2c46d18237aa4316ad5233bb0d8da0df5b200	trim-extra-eof-newline	./MMIOBridgeEntry_2.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/MMIOBridge.scala:69:7	Mulan-PSL-2.0
RTL/deps/MMIOBridgeEntry_4.sv	f60438e273af3077b67e3aa856b907c82bf874b5834134b07c343c76307c47f4	2977343a0fe51f8916a8298f1700181898e97adba8b15410c0ace976081363d3	trim-extra-eof-newline	./MMIOBridgeEntry_4.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/MMIOBridge.scala:69:7	Mulan-PSL-2.0
RTL/deps/MMIOBridgeEntry_8.sv	b628c9e7918c02f29dbb5a5310dea5e6205814b1ff915013159b6394cf46cb99	109332558f61e60653c1dbe7821b7893f9e037da1f3d0628207d73c60d37313b	trim-extra-eof-newline	./MMIOBridgeEntry_8.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/MMIOBridge.scala:69:7	Mulan-PSL-2.0
RTL/deps/FastArbiter_2.sv	a51cc590d8f32b4345d221006da7b29d51258a9bae7d5407d58f92f72373eedc	d008127dc7cd23b204041e601dedac1e1c74c27724d77bd0867c31c2559cb080	trim-extra-eof-newline	./FastArbiter_2.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/FastArbiter.scala:30:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/TwoLevelRRArbiter_1.sv	f93e3f1f653ac742f83cf54a13a40f27512327797748999e459ca8552fe7d679	691a7844ba3fd8a281dc36eddd8c7daef00e95dbfa79159042b0d3d05afa8f27	trim-extra-eof-newline	./TwoLevelRRArbiter_1.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/FastArbiter.scala:108:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/Arbiter16_CHIDAT.sv	d6c5806657ffeb6f9bb45c853712af17d2fda276656732fc86dcd3ef740fd5c8	61cedf8d43d55d6c3065cf921596d4802655b616ff220c5cbaca0ef6ffd77df0	trim-extra-eof-newline	./Arbiter16_CHIDAT.sv	no	yes	chipsalliance/chisel	v7.3.0@42f1a1e1a9f6bbf940344113da155d77499dcaa7	src/main/scala/chisel3/util/Arbiter.scala:149:7	Apache-2.0
RTL/deps/Arbiter16_TLBundleD.sv	783a9534dc494bdd5e870884d691493b42fd723c55104135dc0f2954dee8807f	1708613f3168f82426263a25477acb15e41fa50ef8c24c7e914cd4e85ff08a77	trim-extra-eof-newline	./Arbiter16_TLBundleD.sv	no	yes	chipsalliance/chisel	v7.3.0@42f1a1e1a9f6bbf940344113da155d77499dcaa7	src/main/scala/chisel3/util/Arbiter.scala:149:7	Apache-2.0
RTL/deps/MMIOBridge.sv	56bcdd4209c058bca6e52db8f8fb8b0d4ad407ed8b06ddc8aa598fe7063c5ee4	2f3f21678b64c6d2da17924d7653f0013973e90a9828e79dc8f99406bfba1805	trim-extra-eof-newline	./MMIOBridge.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/MMIOBridge.scala:345:7	Mulan-PSL-2.0
RTL/deps/DelayQueue.sv	c007063b555340293d6d3e035b283a0f1e494dea28ce81280f302aab23669961	aeca61575e71cc1ac30cc86434ee91941144a5532183c18002852fc0f2da6564	trim-extra-eof-newline	./DelayQueue.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/prefetch/BestOffsetPrefetch.scala:612:7	Mulan-PSL-2.0
RTL/deps/sram_array_1p256x13m13s1h0l1b_l2_pftch_rrt.sv	1fc290cf8f5b13a3b4395ff023625111a67cb1a65f6dca5690598535386ca3d3	48b83dd3dd32d90b5d1a150578adae43625526f35bc2e42b8f5fce733832b1d8	trim-extra-eof-newline	./sram_array_1p256x13m13s1h0l1b_l2_pftch_rrt.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/sram/SramProto.scala:99:2	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/SRAMTemplate_239.sv	2f91c768256c0bbab81a39eeafcd744068dad5ce7df8ca65929236283175e76b	293a772bff66890a77fe079d7d6c46042de610aedafea95e8759a265102eeb79	trim-extra-eof-newline	./SRAMTemplate_239.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/sram/SRAMTemplate.scala:203:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/RecentRequestTable.sv	7c215d84a0bd7c16c85422ef465fa592b65dbdcab9b3dee6a02607df42cfacf1	8569a0206d6642e755835199a5f0c0f925dcc4e954e023e3b82f76e02b8e1ea3	trim-extra-eof-newline	./RecentRequestTable.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/prefetch/BestOffsetPrefetch.scala:152:7	Mulan-PSL-2.0
RTL/deps/OffsetScoreTable.sv	18c3bbb783e472d4f1d2234d2a45f5f5e71e0b35770de865abbb97a0c1deaf94	c84b02ffc6ebf80b17c28a9d59a1882502cfbf5161329d3a5a836e645bf9ec41	trim-extra-eof-newline	./OffsetScoreTable.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/prefetch/BestOffsetPrefetch.scala:226:7	Mulan-PSL-2.0
RTL/deps/PBestOffsetPrefetch.sv	33deaaef81d6bdc0c8d3af8b1cadd47b6dcd9fe8b5f95fb70869f17ff846eef7	b6bb709e0261710632f0238e171e5bd38802b32f44006c3e47cf99d278440334	trim-extra-eof-newline	./PBestOffsetPrefetch.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/prefetch/BestOffsetPrefetch.scala:812:7	Mulan-PSL-2.0
RTL/deps/DelayQueue_1.sv	d59740394465cc70adecf083135acbb0da27136f2bdd7de7157f04e4c616f816	44f8bba3119250ca750047f0d389431afc43618121dbdc1bafde06f1e0f0e886	trim-extra-eof-newline	./DelayQueue_1.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/prefetch/BestOffsetPrefetch.scala:612:7	Mulan-PSL-2.0
RTL/deps/RecentRequestTable_1.sv	97ca2affc63444239f3bdde6e526351a12d4aeb61a0945c95dc6b00be7ac008d	80bd941b394f910219f07c0c3dea06d1820c35aade93db98fc3a1f1f75bf2971	trim-extra-eof-newline	./RecentRequestTable_1.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/prefetch/BestOffsetPrefetch.scala:152:7	Mulan-PSL-2.0
RTL/deps/OffsetScoreTable_1.sv	c5ca7e1ef371aeddbe84298ded628a09e5c68e478e815197fe679a35f164e818	4fd4badd221690928085f8393ed572f8423420a3b2c4a32c652754d762aa8ad6	trim-extra-eof-newline	./OffsetScoreTable_1.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/prefetch/BestOffsetPrefetch.scala:226:7	Mulan-PSL-2.0
RTL/deps/FastArbiter_4.sv	bfc22aaa80c877eb8c97b1065235ef19ef0928f1d18ac6cca4217fce6301bca1	1728bb7d009a1d79661d73be7129a784e57ed2e97e4b77dee7adb3901f9babe6	trim-extra-eof-newline	./FastArbiter_4.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/FastArbiter.scala:30:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/TwoLevelRRArbiter_2.sv	18d0df95fc0bfc70d367682209d2acc39928d13a67c949d3a80ac24fa9772a58	98335b2f66ca6299f07fc2125b15b7583c040f97b1279a50f5d89f6b66c7125f	trim-extra-eof-newline	./TwoLevelRRArbiter_2.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/FastArbiter.scala:108:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/FastArbiter_6.sv	aeed517b1792c51e0161b5177f18370ce600bf9dbf5253df136ca5a6184292c9	4a8b3231c53c1d4c5d6c08b0c71ddd282649f3146b107537cbb56fac733335f0	trim-extra-eof-newline	./FastArbiter_6.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/FastArbiter.scala:30:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/TwoLevelRRArbiter_3.sv	4a88f88b1b42cc335b65c3f6de70df9f3bbabb578f4e71fdac281c98c4a8f4f0	75de88372abffc8fc284d80660c546283241c08b84c99fb0ac438225788d00de	trim-extra-eof-newline	./TwoLevelRRArbiter_3.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/FastArbiter.scala:108:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/PrefetchReqBuffer.sv	b707585ba371b89b7d1dd1aeb657180b65b37db52a09087685a02a823e705209	71ff1d0f2d47e008693911acebed68188f9da14a94f035ed1b34f61dc86b7062	trim-extra-eof-newline	./PrefetchReqBuffer.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/prefetch/BestOffsetPrefetch.scala:410:7	Mulan-PSL-2.0
RTL/deps/VBestOffsetPrefetch.sv	f610238446e1828a4bccf54f3e1b32038e1613f237d4d493f7e6510208132c0e	03497c5868fc25960539fb89d3d3257fa858187cc32d7c79a003c5d9b8847362	trim-extra-eof-newline	./VBestOffsetPrefetch.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/prefetch/BestOffsetPrefetch.scala:682:7	Mulan-PSL-2.0
RTL/deps/FastArbiter_8.sv	6a21af2e53adc172ad9180e357677182723d0c78587f2a38bf6fc345eac60ca8	8190437e7818918712a747c146b05b9e0e0a9d2f60b2aae1103484adafe52905	trim-extra-eof-newline	./FastArbiter_8.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/FastArbiter.scala:30:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/FastArbiter_9.sv	a25a6f8568363da4c5ef91941278bc38fd012f258b33343e8c865e925a70baa2	089c715bca77c86e79bb7b6aab888914c82d90b1e28c08aea90a9a45a1d0dfd8	trim-extra-eof-newline	./FastArbiter_9.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/FastArbiter.scala:30:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/MbistPipeL2Prefetcher.sv	6776eaacccce4d38dbc669a4820f8e53b6916f985d0c20a47c802603bbe41155	c8c5aab68511110a573ded297d91189657de32092b720efc52ee1f25f321e389	trim-extra-eof-newline	./MbistPipeL2Prefetcher.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/mbist/MbistPipeline.scala:164:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/OverwriteQueue.sv	c630e1005ffd7f54b6efbb53bcf0f61bc7d70b73b58169a6ee3323d388689684	628bdcca6c4479d3e128c6c9e9e66b01f0b9c9c30d09bff87e6075548ab48b90	trim-extra-eof-newline	./OverwriteQueue.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/utils/OverwriteQueue.scala:34:7	Mulan-PSL-2.0
RTL/deps/Queue1_PrefetchReq.sv	8e93aa948cf3dfde63c0a31c5c17e0729cdc9ae77784fcd5afae34566485a87f	d216ba38adfe26a4f20f89241fd4c79a5ea7ad53822ad08e86e78880dd44ded1	trim-extra-eof-newline	./Queue1_PrefetchReq.sv	no	yes	chipsalliance/chisel	v7.3.0@42f1a1e1a9f6bbf940344113da155d77499dcaa7	src/main/scala/chisel3/util/Queue.scala:60:7	Apache-2.0
RTL/deps/Pipeline_5.sv	3ee7bedc3471a14658abd7f850c2f697c9f3a20bafa2e739db7bee8212856cbb	0b7c6088b4f055b854d923f3641d171fc1c02a0a5640e31ea70533c9a0c59270	trim-extra-eof-newline	./Pipeline_5.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/Pipeline.scala:22:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/Prefetcher.sv	5731035fe8d7c3a8a8264c9b10a0dcacdbc42a3a7b59fe4d6e8eb40f1fc15c43	503250e13313d2c3525ed0368abf986f5af8a089ac77f1c560fd6d50e2233c65	trim-extra-eof-newline	./Prefetcher.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/prefetch/Prefetcher.scala:197:7	Mulan-PSL-2.0
RTL/deps/SinkA.sv	0aa3e79b1ade11d5561a1f7606c1117149c8b57a23d81cecab6f721a3294af50	7f58521ed8ff6a9971aae5304fcc04cdaf40df44873dec85069330a9f97ad35e	trim-extra-eof-newline	./SinkA.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/SinkA.scala:30:7	Mulan-PSL-2.0
RTL/deps/FastArbiter_10.sv	59b007eb0456d46710ff8c91f9c5cb804f3514e1e4853ed402487d737b6e78ac	0d442e1322b262d72a75fd03954861889bd3e688a0ff0328d9c5d136317304a9	trim-extra-eof-newline	./FastArbiter_10.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/FastArbiter.scala:30:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/TwoLevelRRArbiter_4.sv	c5e0a4f30c5e25d57ddd2196c819409de9e768619ddec05a3c308027d2787fdb	9cbfd8ae08f573d45ed665eebcc2a0da1b4310b5dc8d221461a3c97f2cb151a7	trim-extra-eof-newline	./TwoLevelRRArbiter_4.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/FastArbiter.scala:108:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/SinkC.sv	c045b007eefaa4166c3a22617e88b9a2707535ba3be75ca424cdeb4605404508	cf6b2dc2265c7a215a21a0269148baab2effe58c1a5ab3ff2a9d7f36cdc625ac	trim-extra-eof-newline	./SinkC.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/SinkC.scala:36:7	Mulan-PSL-2.0
RTL/deps/ram_16x25.sv	525d5c4c52719674534309db8447c3cf68ed1118937df992311ae6900db33f1a	1644aee47d44d5df376c890330b6609b42cd7e08c617dc88c62d120f9c534393	trim-extra-eof-newline	./ram_16x25.sv	no	yes	CIRCT memory lowering from Chisel Queue	chipsalliance/chisel@42f1a1e1a9f6bbf940344113da155d77499dcaa7; llvm/circt@4d750dbb2971d5f97e2fc48c700e01e460a5bdc8	src/main/scala/chisel3/util/Queue.scala (parent Queue module; generated memory has no direct FIR locator)	Apache-2.0 (Queue.scala source)
RTL/deps/Queue16_GrantQueueTask.sv	f28d791af7c2d23bbe7060a21a9a90127d3bc0dfead623a89ac692721c8a16db	6797f8c3449cbe39e5173fb39efb35b6f13a312abe9884d8dd17d9b937576638	trim-extra-eof-newline	./Queue16_GrantQueueTask.sv	no	yes	chipsalliance/chisel	v7.3.0@42f1a1e1a9f6bbf940344113da155d77499dcaa7	src/main/scala/chisel3/util/Queue.scala:60:7	Apache-2.0
RTL/deps/ram_data_16x256.sv	4ddd0342605892f6e24706a625a3540c07778b0a825ea941bca34304d7b2fdf8	397a763d4daa315de504987c76dbc0f04d3df588f1cd072f33d9f723f18ebaad	trim-extra-eof-newline	./ram_data_16x256.sv	no	yes	CIRCT memory lowering from Chisel Queue	chipsalliance/chisel@42f1a1e1a9f6bbf940344113da155d77499dcaa7; llvm/circt@4d750dbb2971d5f97e2fc48c700e01e460a5bdc8	src/main/scala/chisel3/util/Queue.scala (parent Queue module; generated memory has no direct FIR locator)	Apache-2.0 (Queue.scala source)
RTL/deps/Queue16_GrantQueueData.sv	88a56fcf216a4d4874d4535d092bc1fac5db6fe73543d06f5c5a1d7fb8aa6fb4	843ba5cc5c34675f3a4cd58d1048360ad4cf5c45e94dceaf361e5d954afc8e9f	trim-extra-eof-newline	./Queue16_GrantQueueData.sv	no	yes	chipsalliance/chisel	v7.3.0@42f1a1e1a9f6bbf940344113da155d77499dcaa7	src/main/scala/chisel3/util/Queue.scala:60:7	Apache-2.0
RTL/deps/Queue10_GrantBuffer_Anon.sv	4e3f2210e513b5038fdfee33b8f7e5dce3e7e8544a3e07e35dd901ecc2d7414e	664a5354852308633bad093a1fd6eb364315bfe993b7f017bb4b5b057aaaf2a1	trim-extra-eof-newline	./Queue10_GrantBuffer_Anon.sv	no	yes	chipsalliance/chisel	v7.3.0@42f1a1e1a9f6bbf940344113da155d77499dcaa7	src/main/scala/chisel3/util/Queue.scala:60:7	Apache-2.0
RTL/deps/GrantBuffer.sv	43c50f938ef21d7a9115ac17be3cc5c678bec48217b49de7fa2a9244bdcddab4	449e78b2a0a56a632b3cde7d37e9912800dd34cae287cadec814a3e80e3b2f79	trim-extra-eof-newline	./GrantBuffer.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/GrantBuffer.scala:59:7	Mulan-PSL-2.0
RTL/deps/ram_16x148.sv	d4518c41257396d14d3386a3fb401e5449b3773bcd0a833406596de76b297cdc	fc880ec7c2ae9f6641a6b408dde3043714c2e04d5d6a254acdcaf67c5ddee2b8	trim-extra-eof-newline	./ram_16x148.sv	no	yes	CIRCT memory lowering from Chisel Queue	chipsalliance/chisel@42f1a1e1a9f6bbf940344113da155d77499dcaa7; llvm/circt@4d750dbb2971d5f97e2fc48c700e01e460a5bdc8	src/main/scala/chisel3/util/Queue.scala (parent Queue module; generated memory has no direct FIR locator)	Apache-2.0 (Queue.scala source)
RTL/deps/Queue16_CHIREQ.sv	23745eb68e9c5dccf622fa96f7d8b2d29dd35e57aedcfdc42dc60c677fd70237	a05df2b1a45be6dfbbc99f7f28bc3ee913c5a4844e0fdc9306b6488d411d999a	trim-extra-eof-newline	./Queue16_CHIREQ.sv	no	yes	chipsalliance/chisel	v7.3.0@42f1a1e1a9f6bbf940344113da155d77499dcaa7	src/main/scala/chisel3/util/Queue.scala:60:7	Apache-2.0
RTL/deps/TXREQ.sv	539451ab0e906880d1eb208d282dfd1a1de321aa11d25ff33ade1e8a82d82945	86a5512445ce769d6886cb7fac51629bf54d72776b07668a9095536e28742178	trim-extra-eof-newline	./TXREQ.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/TXREQ.scala:33:7	Mulan-PSL-2.0
RTL/deps/ram_16x78.sv	83efab9933b900293accf74ca39d4807c43d33f058be5c21f60f7c9aaf94b9c0	d46a3c3a7dbd20fb80c1392360a45295ae36c564f2447e952e974d53a7ec999c	trim-extra-eof-newline	./ram_16x78.sv	no	yes	CIRCT memory lowering from Chisel Queue	chipsalliance/chisel@42f1a1e1a9f6bbf940344113da155d77499dcaa7; llvm/circt@4d750dbb2971d5f97e2fc48c700e01e460a5bdc8	src/main/scala/chisel3/util/Queue.scala (parent Queue module; generated memory has no direct FIR locator)	Apache-2.0 (Queue.scala source)
RTL/deps/Queue16_TaskBundle.sv	85785ab1c49cda58f06fb0f894a22e144366f02f37b9c531c4acc5d4dcc6c87e	800353244eb571233f9c9ee5f25ae8d49dea4d4347162e92f69aecb00edaa8bd	trim-extra-eof-newline	./Queue16_TaskBundle.sv	no	yes	chipsalliance/chisel	v7.3.0@42f1a1e1a9f6bbf940344113da155d77499dcaa7	src/main/scala/chisel3/util/Queue.scala:60:7	Apache-2.0
RTL/deps/Queue16_DSBeat.sv	1f74f5674e9d6173f13dec034cd93e7948a576836e108fe8714b8656706adf57	01e5c098f6778e989414f75e890187d8f180705e83edbf354f2a867f144f436d	trim-extra-eof-newline	./Queue16_DSBeat.sv	no	yes	chipsalliance/chisel	v7.3.0@42f1a1e1a9f6bbf940344113da155d77499dcaa7	src/main/scala/chisel3/util/Queue.scala:60:7	Apache-2.0
RTL/deps/TXDAT.sv	664f9f3cfb7ce149492c2989e9f2c112ecc1df62710c76e2af44036862aaaa42	3ed9034a9b03068809bc3b37824eb80c5244fe222a0c8444141ad07ceae8aa9b	trim-extra-eof-newline	./TXDAT.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/TXDAT.scala:34:7	Mulan-PSL-2.0
RTL/deps/ram_16x73.sv	c3daf17a2f68863879f4235b2d949a14e1a658d984a6e241abe3ef79940c8408	46655030d387f888afd6dc7d205b8be2c4d401c752bc90f64c1633d609ccc60e	trim-extra-eof-newline	./ram_16x73.sv	no	yes	CIRCT memory lowering from Chisel Queue	chipsalliance/chisel@42f1a1e1a9f6bbf940344113da155d77499dcaa7; llvm/circt@4d750dbb2971d5f97e2fc48c700e01e460a5bdc8	src/main/scala/chisel3/util/Queue.scala (parent Queue module; generated memory has no direct FIR locator)	Apache-2.0 (Queue.scala source)
RTL/deps/Queue16_CHIRSP.sv	e1a8335076745771af524985075249243efb399cc0161833c5c7073d26c03cd2	fb3ac60ab739a64a87845b7dc62b3ec1118af861dd55b6e412c884436cc551bf	trim-extra-eof-newline	./Queue16_CHIRSP.sv	no	yes	chipsalliance/chisel	v7.3.0@42f1a1e1a9f6bbf940344113da155d77499dcaa7	src/main/scala/chisel3/util/Queue.scala:60:7	Apache-2.0
RTL/deps/TXRSP.sv	f225d3494d6856301538de22e51e2e3272a40cd34878c9afafd799269495c6d7	ec8ba24bd2e7ac22e4c2c598fabbad11999fc544b3fb686c781312f11f066492	trim-extra-eof-newline	./TXRSP.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/TXRSP.scala:33:7	Mulan-PSL-2.0
RTL/deps/ram_2x98.sv	e0696c9df5991f7a1605cd79865aa9273ab8cb3adbb7d5ce50ff781fe00acb45	34dddbdca0a32aa682bd777e1a3edb7012133bc6e73553fe9957dbf2d54ec446	trim-extra-eof-newline	./ram_2x98.sv	no	yes	CIRCT memory lowering from Chisel Queue	chipsalliance/chisel@42f1a1e1a9f6bbf940344113da155d77499dcaa7; llvm/circt@4d750dbb2971d5f97e2fc48c700e01e460a5bdc8	src/main/scala/chisel3/util/Queue.scala (parent Queue module; generated memory has no direct FIR locator)	Apache-2.0 (Queue.scala source)
RTL/deps/Queue2_CHISNP.sv	a7793b85e95f7b23008bf976c8f08e4673fcaf61092f152a9519e21bf74fb370	8a0d9a831f21de53e29de8e48ad9af82165aa3a1faa2eb36de2640e09dbb7b70	trim-extra-eof-newline	./Queue2_CHISNP.sv	no	yes	chipsalliance/chisel	v7.3.0@42f1a1e1a9f6bbf940344113da155d77499dcaa7	src/main/scala/chisel3/util/Queue.scala:60:7	Apache-2.0
RTL/deps/RXSNP.sv	eb9fbaedd21a56efebf8771b22ee45cf279ec2a89ca3d6e380dec580c0b89cc9	c9eef96b33f0b37c37523428080151ae1d1a690cadbda6ced46fd9c86153ef51	trim-extra-eof-newline	./RXSNP.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/RXSNP.scala:29:7	Mulan-PSL-2.0
RTL/deps/RXDAT.sv	c2be059ff547fd20c21ec3dbb4d540aa8a1376ba33c52ddaf6f24ff3387b44d1	1d8209b3a96949d27559c30bd923054034e89d8fa71f62d81cb12e498ccb1104	trim-extra-eof-newline	./RXDAT.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/RXDAT.scala:27:7	Mulan-PSL-2.0
RTL/deps/RXRSP.sv	b33579be3f0c0b4f0964a9420521b0f3ccf2d8c65b7202e97e9ad600a702071c	28b4aaf90a2b4ca3ad73ea8012314a3bef8c2cd5dad007f1bd793427c56bca48	trim-extra-eof-newline	./RXRSP.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/RXRSP.scala:27:7	Mulan-PSL-2.0
RTL/deps/sram_array_1p256x164m41s1h0l1b_l2_tag.sv	3b107e57dd31214ea4d6a8fef2aac7255f811ba83d0fb0af8261c585855cfc8c	571270ecc32ea4c8b1c79d702394fbba159490eaa153622f2e3fa3daa2962094	trim-extra-eof-newline	./sram_array_1p256x164m41s1h0l1b_l2_tag.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/sram/SramProto.scala:99:2	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/SRAMTemplate_241.sv	3133b82ab38bb18096e428fda78333780f90d8782d20373c72d0a4f4d3e98e49	54dd61cc3c476c4aecca5315015377f889ed7d33680c520137e0a67a50fec683	trim-extra-eof-newline	./SRAMTemplate_241.sv	no	yes	OpenXiangShan/Utility	bab34605babce74732f7f441c5d126a0869285bd	src/main/scala/utility/sram/SRAMTemplate.scala:203:7	Mulan-PSL-2.0 (per-file notice; repository has no root LICENSE at pin)
RTL/deps/SplittedSRAM_3.sv	a2762d96dfee93ecb09249b3b826fc07511d3b1b0d43d3a2f445ac87e6095b1a	6797cff1aac78b042e8f020b6a3df8e44ed71cc7bc27b8eaaa0046cef671650f	trim-extra-eof-newline	./SplittedSRAM_3.sv	no	yes	OpenXiangShan/XSCache	54a2a7527f7366e3cb3fe378b1f1e92f18cbf33f	src/main/scala/coupledL2/utils/SplittedSRAM.scala:13:7	Mulan-PSL-2.0
